id,start_from_week_seconds,duration
414409,209400,390
414408,209398,378
414407,209397,366
414406,209380,3240
414405,209378,420
414404,209364,392
414403,209364,3248
414402,209353,397
414401,209340,423
414400,209317,418
414399,209293,462
414398,209273,466
414397,209268,456
414396,209249,475
414394,209239,484
414393,209228,432
414392,209218,505
414391,209213,493
414390,209204,474
414389,209198,516
414388,209190,506
414386,209175,531
414385,209175,528
414384,209171,489
414383,209163,483
414382,209152,544
414381,209140,538
414380,209088,579
414379,209088,545
414378,209088,558
414377,209080,545
414376,209077,556
414375,209077,531
414374,209070,163
414373,209063,570
414372,209049,559
414371,209037,583
414370,209022,563
414369,209016,578
414368,209014,607
414367,208993,574
414366,208970,614
414365,208970,624
414364,208953,583
414363,208926,631
414362,208923,656
414361,208923,644
414360,208900,636
414359,208899,618
414358,208895,2010
414357,208859,531
414356,208859,698
414355,208846,670
414354,208845,514
414353,208839,688
414352,208839,678
414351,208791,892
414350,208781,806
414349,208757,754
414348,208736,775
414347,208735,719
414346,208731,615
414345,208729,738
414344,208726,2159
414343,208725,721
414342,208719,722
414341,208710,698
414340,208699,672
414339,208681,2215
414338,208677,731
414337,208658,766
414336,208643,716
414335,208637,709
414334,208628,705
414333,208619,752
414332,208617,668
414331,208612,721
414330,208606,784
414329,208597,722
414328,208580,2296
414327,208577,737
414326,208576,2256
414325,208564,744
414324,208552,762
414323,208547,741
414322,208538,747
414321,208531,777
414320,208530,727
414319,208514,736
414318,208505,209
414317,208502,801
414316,208486,755
414315,208468,805
414314,208461,796
414313,208454,779
414312,208420,853
414311,208418,847
414310,208400,866
414309,208398,852
414308,208383,727
414307,208383,858
414306,208380,841
414305,208364,869
414304,208344,877
414303,208342,868
414302,208331,935
414301,208300,549
414300,208297,936
414299,208280,595
414298,208268,830
414297,208259,2617
414296,208230,645
414295,208194,873
414294,208169,733
414293,208136,641
414292,208128,780
414291,208121,781
414290,208109,756
414289,208106,753
414288,208080,769
414287,208078,761
414286,208075,787
414285,208067,772
414284,208064,725
414283,208061,757
414282,208057,802
414281,208056,750
414280,208042,787
414279,208031,758
414278,208029,789
414277,208028,778
414276,208018,814
414275,208013,750
414274,208010,822
414273,207990,773
414272,207950,771
414271,207932,834
414270,207930,819
414269,207919,2947
414268,207916,861
414267,207906,833
414266,207906,827
414265,207855,843
414264,207852,2968
414263,207850,875
414262,207843,894
414261,207841,873
414260,207828,909
414259,207813,2998
414258,207805,916
414257,207792,906
414256,207784,949
414255,207783,890
414254,207782,904
414253,207771,880
414252,207768,905
414251,207748,910
414250,207743,930
414249,207738,935
414248,207717,3089
414247,207699,952
414246,207663,985
414245,207655,985
414244,207648,911
414243,207635,991
414242,207631,1012
414241,207614,993
414240,207612,1028
414239,207609,1013
414237,207597,1029
414236,207595,1053
414234,207593,991
414233,207584,3210
414232,207581,992
414231,207576,1031
414230,207546,1054
414228,207520,1080
414226,207516,1068
414225,207490,1124
414224,207485,986
414223,207471,1143
414222,207455,1088
414221,207446,1127
414220,207402,1157
414219,207402,1104
414218,207390,1162
414217,207386,1132
414216,207383,1144
414215,207378,1128
414214,207361,1135
414213,207359,1193
414212,207348,1170
414211,207344,1152
414210,207311,1168
414209,207305,1190
414208,207299,3507
414207,207291,1192
414206,207275,1084
414205,207266,1213
414204,207239,3561
414203,207194,1294
414202,207186,1285
414201,207180,1263
414200,207171,1146
414199,207170,1297
414198,207140,1316
414197,207128,1315
414196,207125,1331
414195,207122,1307
414194,207099,2104
414193,207068,1361
414192,207066,1350
414191,207045,1422
414190,207026,1382
414189,207013,1395
414188,206990,1404
414187,206973,1360
414186,206968,1376
414185,206958,1424
414184,206945,2251
414183,206937,1435
414182,206921,1461
414181,206909,1435
414180,206897,2287
414179,206870,1489
414178,206868,2316
414177,206854,2288
414176,206854,1479
414175,206805,2326
414174,206776,1543
414173,206761,1667
414172,206756,1598
414171,206731,1623
414170,206720,1599
414169,206718,1599
414168,206715,1590
414167,206713,727
414166,206706,1586
414165,206686,1612
414164,206676,1616
414163,206652,1658
414162,206649,1524
414161,206646,1638
414160,206586,1698
414159,206528,1741
414158,206525,1782
414157,206523,2593
414156,206516,1760
414155,206498,1697
414154,206489,1818
414153,206480,1743
414152,206466,1803
414151,206465,1802
414150,206462,1744
414149,206450,1773
414148,206444,1762
414147,206443,1691
414146,206442,1776
414145,206440,1755
414144,206423,1735
414143,206408,2694
414142,206403,1731
414141,206381,1741
414140,206368,1736
414139,206354,1768
414138,206294,1802
414137,206269,1831
414136,206201,1972
414135,206177,2933
414134,206160,1900
414133,206158,2940
414132,206151,1913
414131,206149,1942
414130,206141,1910
414129,206135,1847
414128,206135,1476
414127,206128,1365
414126,206090,1819
414125,206076,1940
414124,206075,3054
414123,206065,1917
414122,206063,1898
414121,206050,3031
414120,206046,1915
414119,206022,1994
414118,206021,1908
414117,206021,1888
414116,206020,2025
414115,205963,1863
414114,205958,2087
414113,205951,1850
414112,205948,1981
414111,205918,1903
414110,205914,1891
414109,205912,1914
414108,205895,1716
414107,205857,3218
414106,205853,3221
414105,205853,3183
414104,205795,2006
414103,205765,2022
414102,205754,2038
414101,205748,1972
414100,205722,2054
414099,205721,2140
414098,205685,2082
414097,205685,2234
414096,205675,2082
414095,205675,3394
414094,205662,3286
414093,205632,3335
414092,205559,2153
414091,205530,2153
414090,205527,2193
414089,205524,2188
414088,205518,2218
414087,205498,2202
414086,205460,2212
414085,205432,2263
414084,205429,2297
414083,205425,2258
414082,205404,2279
414081,205404,2244
414080,205389,2283
414079,205370,2313
414078,205355,2293
414077,205350,2249
414076,205283,2376
414075,205276,2344
414074,205259,2361
414073,205233,2401
414072,205220,2414
414071,205204,2380
414070,205190,2409
414069,205172,2354
414068,205151,2372
414067,205092,2484
414066,205090,2475
414065,205082,2511
414064,205071,2494
414063,205071,2480
414062,205057,2401
414061,205037,2539
414060,205020,914
414059,205019,2574
414058,205019,2462
414057,205000,2526
414056,204996,2541
414055,204984,2539
414054,204953,2553
414053,204932,2561
414052,204930,2576
414051,204930,2607
414050,204874,2607
414049,204860,2612
414048,204845,2660
414047,204830,2642
414046,204823,2682
414045,204820,2638
414044,204795,2630
414043,204794,2653
414042,204768,2627
414041,204756,2703
414040,204749,2691
414039,204727,2687
414038,204715,2666
414037,204711,2714
414036,204686,2761
414035,204685,2729
414034,204682,2359
414033,204662,2683
414032,204651,2390
414031,204648,2680
414030,204636,2692
414029,204633,2762
414027,204630,2751
414026,204630,2702
414025,204619,2812
414024,204617,2751
414023,204616,2755
414022,204600,2831
414021,204595,2750
414020,204544,2827
414019,204537,2831
414018,204524,2808
414017,204516,2739
414016,204500,2823
414015,204459,2814
414014,204442,2869
414013,204432,2791
414012,204416,2947
414011,204415,2896
414010,204405,2828
414009,204396,2885
414008,204393,2880
414007,204388,1472
414006,204369,2887
414005,204361,2886
414004,204312,2935
414003,204312,2969
414002,204305,2950
414001,204264,2969
414000,204214,1646
413999,204194,3025
413998,204193,3037
413997,204163,3022
413996,204161,3058
413995,204147,3078
413994,204137,3033
413993,204127,3074
413992,204127,3080
413991,204122,3103
413990,204116,3085
413989,204095,3089
413988,204027,3196
413987,203987,3183
413986,203953,3235
413985,203908,3158
413984,203897,3245
413983,203877,3265
413982,203866,3257
413981,203866,3082
413980,203860,2319
413979,203837,3351
413978,203826,3265
413977,203795,3311
413976,203764,3307
413975,203760,3371
413974,203756,3367
413973,203754,3312
413972,203733,3225
413971,203722,3236
413970,203720,3399
413969,203658,3327
413968,203617,3296
413967,203616,3291
413966,203490,3396
413965,203460,3409
413964,203447,3439
413963,203441,3273
413962,203403,3545
413961,203400,3477
413960,203361,3508
413959,203348,3529
413958,203341,3514
413957,203289,3425
413956,203227,3519
413955,203203,3543
413954,203162,3539
413953,203118,3583
413952,202951,3742
413951,202951,3708
413950,202926,3768
413949,202917,3757
413948,202913,3780
413947,202891,3736
413946,202888,3775
413945,202874,3815
413944,202856,3833
413943,202834,3840
413942,202832,3817
413941,202810,3845
413940,202810,3828
413939,202809,3781
413938,202795,3864
413937,202791,3858
413936,202778,3860
413935,202761,3894
413934,202723,3890
413933,202671,3785
413932,202640,3973
413929,202567,4060
413928,202552,4047
413927,202485,4072
413926,202481,4128
413925,202476,4123
413924,202471,4119
413923,202433,4176
413922,202426,4161
413921,202423,4150
413920,202384,4191
413918,202373,4184
413917,202362,4178
413916,202359,4209
413915,202330,4250
413914,202324,4225
413913,202296,4234
413912,202292,4283
413911,202262,4268
413910,202256,4284
413909,202253,4271
413908,202208,1269
413907,202191,4310
413906,202174,4340
413905,202173,4351
413904,202161,4353
413903,202141,4360
413902,202109,4367
413901,202093,4373
413900,202090,4343
413899,202085,4387
413898,202046,4426
413897,202045,4427
413896,202040,4426
413895,202024,4490
413894,202019,4453
413893,202012,4443
413892,201997,4458
413891,201995,4438
413890,201937,4519
413889,201871,4573
413888,201823,4603
413887,201800,3966
413886,201795,4631
413885,201678,4739
413884,201658,4759
413883,201586,4825
413882,201523,4888
413881,201515,4868
413880,201301,5096
413879,201298,5143
413878,201265,5123
413877,201256,5141
413876,201246,5195
413875,201226,5162
413874,200953,5417
413873,200908,5462
413872,200795,5565
413871,200711,5649
413870,200585,5765
413869,200550,5800
413868,200354,6045
413867,200320,6079
413866,200140,6243
413865,200048,6295
413864,200016,5989
413863,199975,6368
413862,199799,6526
413861,199798,6539
413860,199773,6568
413859,199749,6588
413858,199719,6606
413857,199673,6624
413856,199650,6647
413855,199649,6692
413854,199569,6691
413853,199513,6761
413852,199509,6743
413851,199493,6745
413850,199456,6771
413849,199412,6862
413848,199409,6818
413847,199332,6906
413846,198839,7326
413845,198816,7371
413844,198733,7448
413843,198713,7444
413842,198699,7466
413841,198677,7480
413840,198642,7545
413839,198593,7588
413838,198418,7731
413837,198395,7754
413836,198379,7756
413835,198357,7778
413834,198218,7906
413833,198190,7919
413832,198097,8000
413831,198077,8064
413830,198054,8087
413829,198046,8051
413828,198041,8083
413827,197865,8314
413826,197860,8225
413825,197736,8340
413824,197696,8384
413823,197683,8376
413822,197650,8409
413821,197618,8478
413820,197615,8434
413819,197603,8493
413818,197585,8491
413817,197561,8488
413815,197097,8940
413814,197033,9004
413813,196837,9189
413812,196798,9228
413811,196688,9359
413810,196580,9467
413809,196468,9550
413808,196431,9587
413807,196312,9541
413806,196248,9757
413805,196211,9642
413804,196148,9846
413803,196052,9942
413802,195949,10033
413801,195918,10064
413800,195645,10362
413799,195617,10390
413798,195611,10344
413797,195582,10373
413796,195554,10389
413795,195522,10446
413794,195495,10477
413793,195459,10484
413792,195442,10490
413791,195370,10598
413790,195334,10598
413789,195061,10873
413788,194852,11032
413787,194762,11152
413786,194747,11167
413785,194578,11341
413784,194543,11360
413783,194439,11464
413782,194436,11454
413781,194406,11447
413780,194376,11514
413779,194369,11484
413778,194208,11668
413777,194088,11796
413776,193813,12053
413775,193774,12092
413774,193672,12167
413773,193610,12294
413772,193523,12316
413771,193509,12395
413770,193189,12647
413769,193164,12672
413768,193148,12667
413767,193130,12697
413766,193090,12725
413765,193035,12764
413764,193019,12808
413763,192997,12802
413762,192351,13438
413761,192350,13458
413760,192297,13511
413759,192121,13668
413758,191750,14074
413757,191703,14085
413756,191589,14199
413755,191463,14287
413754,191401,14365
413753,191219,14531
413752,190804,14935
413751,190717,15022
413750,190225,15554
413749,190189,15590
413748,189977,15743
413747,189854,15866
413746,189796,15909
413745,189759,15946
413744,188729,16968
413743,188718,16971
413742,188683,17014
413741,188633,17133
413740,188624,17065
413739,188598,17168
413738,188478,17198
413737,188460,17112
413736,188445,17235
413735,188415,17265
413734,188302,17351
413733,188276,17377
413732,188251,17377
413731,188153,17523
413730,187984,17664
413729,187965,17683
413728,187671,17957
413727,187638,17997
413726,187515,18104
413725,187398,18237
413724,187341,18278
413723,186735,18876
413722,186643,18956
413721,186600,18999
413720,186578,19033
413719,185580,20064
413718,185100,20544
413717,184901,20691
413716,184879,20713
413715,184585,20987
413714,184405,21152
413713,184266,21297
413712,184195,21368
413711,184150,21441
413710,184140,21384
413709,184125,21466
413708,183993,21560
413707,183980,21573
413706,183930,21594
413705,183736,21808
413704,183693,21851
413703,183657,21853
413702,183561,21949
413701,183381,22122
413700,183373,22130
413699,183310,22182
413698,183080,22412
413697,182943,22529
413696,182893,22579
413695,182873,22607
413694,182866,22680
413693,182833,22647
413692,182777,22769
413691,182275,22983
413690,182248,23010
413689,182173,23479
413688,182170,23291
413687,182153,23308
413686,182116,23333
413685,182058,23391
413684,182039,23412
413683,181908,23543
413682,181841,23601
413681,181806,23636
413680,181705,23707
413679,181670,23748
413678,181667,23732
413677,181647,23765
413676,181600,23818
413675,181599,23796
413674,181531,23864
413673,181311,24058
413672,181295,24079
413671,181272,24102
413670,181028,24360
413669,180849,24489
413668,180849,24503
413667,180833,24555
413666,180819,24542
413665,180784,24577
413664,180634,24718
413663,180432,24927
413662,180393,24966
413661,180308,25030
413660,180273,25059
413659,180216,25116
413658,180034,25266
413657,179972,25328
413656,179887,25398
413655,179770,25508
413654,179732,25535
413653,179711,25567
413651,179686,25581
413649,179614,25637
413648,179571,25669
413647,179545,25706
413646,179326,25870
413645,179303,25937
413644,179220,25976
413643,179127,26047
413642,179070,26104
413639,178956,26203
413638,178825,26462
413637,178735,26424
413636,178732,26555
413635,178702,26436
413634,178654,26359
413633,178491,26522
